Order ID,Ship Mode,Ship Date,Order Date,Region,Estimated Delivery Date,Actual Delivery Date,Order Status,Duration (Days),Late (Days)
CA-2017-119809,Standard Class,8/25/17,8/18/17,West,8/28/17,8/30/17,Late,12,2
CA-2017-149944,Second Class,11/16/17,11/12/17,West,11/19/17,11/21/17,Late,9,2
CA-2014-128538,Standard Class,10/15/14,10/11/14,West,10/17/14,10/17/14,On-Time,6,0
CA-2015-161711,Standard Class,12/3/15,11/28/15,East,12/8/15,12/6/15,Early,8,0
US-2015-129553,Standard Class,8/2/15,7/27/15,South,8/6/15,8/5/15,Early,9,0
CA-2016-160220,Standard Class,10/26/16,10/20/16,Central,10/30/16,10/29/16,Early,9,0
US-2017-157224,Second Class,9/18/17,9/14/17,West,9/22/17,9/23/17,Late,9,1
CA-2017-140627,Standard Class,12/27/17,12/23/17,South,12/29/17,12/28/17,Early,5,0
CA-2015-133445,Standard Class,10/9/15,10/5/15,West,10/13/15,10/13/15,On-Time,8,0
CA-2014-148782,Standard Class,11/7/14,11/2/14,Central,11/12/14,11/10/14,Early,8,0
CA-2016-148208,Standard Class,1/27/16,1/22/16,East,1/29/16,2/2/16,Late,11,4
CA-2017-127656,Standard Class,7/17/17,7/11/17,Central,7/19/17,7/19/17,On-Time,8,0
US-2017-142188,Same Day,9/11/17,9/11/17,West,9/16/17,9/15/17,Early,4,0
CA-2016-144400,Standard Class,2/27/16,2/23/16,East,3/1/16,3/6/16,Late,12,5
US-2016-155180,Standard Class,1/29/16,1/22/16,East,2/1/16,2/3/16,Late,12,2
CA-2015-134075,Standard Class,12/16/15,12/12/15,West,12/21/15,12/21/15,On-Time,9,0
US-2016-131912,Second Class,11/1/16,10/29/16,West,11/5/16,11/5/16,On-Time,7,0
CA-2017-141572,Second Class,5/31/17,5/28/17,East,6/4/17,6/4/17,On-Time,7,0
CA-2014-134621,Standard Class,12/28/14,12/21/14,South,1/2/15,1/2/15,On-Time,12,0
CA-2016-165561,Standard Class,11/28/16,11/24/16,West,11/30/16,11/30/16,On-Time,6,0
CA-2015-112305,Standard Class,11/25/15,11/20/15,West,11/29/15,11/29/15,On-Time,9,0
CA-2017-121580,Standard Class,6/4/17,5/29/17,Central,6/7/17,6/7/17,On-Time,9,0
CA-2014-101147,First Class,12/4/14,12/2/14,Central,12/7/14,12/8/14,Late,6,1
CA-2014-165806,Same Day,4/7/14,4/7/14,South,4/11/14,4/11/14,On-Time,4,0
CA-2015-151624,Standard Class,9/14/15,9/8/15,South,9/19/15,9/23/15,Late,15,4
CA-2017-139444,Standard Class,9/15/17,9/9/17,Central,9/17/17,9/16/17,Early,7,0
CA-2015-133977,Second Class,9/8/15,9/6/15,South,9/11/15,9/11/15,On-Time,5,0
CA-2017-141425,Second Class,11/6/17,11/2/17,East,11/9/17,11/12/17,Late,10,3
CA-2015-133536,Second Class,3/30/15,3/28/15,East,4/1/15,4/1/15,On-Time,4,0
CA-2015-150441,Second Class,8/17/15,8/13/15,Central,8/21/15,8/21/15,On-Time,8,0
CA-2015-162607,Standard Class,5/18/15,5/12/15,West,5/21/15,5/21/15,On-Time,9,0
CA-2017-103506,Standard Class,7/27/17,7/23/17,East,7/31/17,7/31/17,On-Time,8,0
CA-2016-132479,First Class,9/26/16,9/24/16,Central,10/1/16,10/1/16,On-Time,7,0
CA-2017-160724,Standard Class,5/10/17,5/5/17,South,5/13/17,5/11/17,Early,6,0
US-2016-115952,Same Day,10/6/16,10/6/16,Central,10/10/16,10/10/16,On-Time,4,0
CA-2014-146731,Standard Class,11/8/14,11/3/14,South,11/11/14,11/10/14,Early,7,0
CA-2015-115392,Second Class,10/4/15,10/1/15,East,10/9/15,10/9/15,On-Time,8,0
CA-2017-102379,Standard Class,12/6/17,12/2/17,West,12/8/17,12/8/17,On-Time,6,0
CA-2017-149706,First Class,12/12/17,12/11/17,Central,12/17/17,12/17/17,On-Time,6,0
US-2016-139087,Second Class,7/22/16,7/17/16,West,7/26/16,7/26/16,On-Time,9,0
CA-2017-152226,Standard Class,5/16/17,5/12/17,East,5/19/17,5/19/17,On-Time,7,0
CA-2015-116484,Standard Class,11/26/15,11/20/15,East,11/30/15,11/30/15,On-Time,10,0
CA-2016-100944,Standard Class,9/28/16,9/24/16,West,10/3/16,10/3/16,On-Time,9,0
CA-2016-125080,Standard Class,10/26/16,10/21/16,East,10/28/16,10/28/16,On-Time,7,0
CA-2016-121020,Standard Class,10/31/16,10/24/16,South,11/5/16,11/5/16,On-Time,12,0
CA-2014-100090,Standard Class,7/12/14,7/8/14,West,7/16/14,7/16/14,On-Time,8,0
US-2015-139675,Second Class,3/18/15,3/13/15,West,3/22/15,3/21/15,Early,8,0
CA-2017-143756,First Class,12/5/17,12/2/17,South,12/9/17,12/9/17,On-Time,7,0
CA-2015-151253,Standard Class,4/26/15,4/22/15,West,4/28/15,4/26/15,Early,4,0
CA-2014-141152,First Class,9/19/14,9/16/14,East,9/21/14,9/21/14,On-Time,5,0
CA-2014-141313,Standard Class,1/1/15,12/28/14,East,1/6/15,1/6/15,On-Time,9,0
CA-2014-169852,Standard Class,10/26/14,10/21/14,West,10/31/14,10/31/14,On-Time,10,0
CA-2017-107314,First Class,12/3/17,11/30/17,West,12/6/17,12/5/17,Early,5,0
US-2014-161305,Standard Class,6/12/14,6/6/14,Central,6/14/14,6/14/14,On-Time,8,0
CA-2017-166919,Standard Class,11/27/17,11/23/17,Central,11/29/17,11/29/17,On-Time,6,0
CA-2017-162712,Second Class,6/20/17,6/18/17,Central,6/23/17,6/23/17,On-Time,5,0
CA-2017-107552,Same Day,5/5/17,5/5/17,East,5/9/17,5/15/17,Late,10,6
CA-2016-163328,Second Class,11/6/16,11/4/16,West,11/11/16,11/11/16,On-Time,7,0
CA-2014-112837,Standard Class,9/16/14,9/11/14,West,9/18/14,9/18/14,On-Time,7,0
CA-2017-120019,Standard Class,2/21/17,2/16/17,East,2/26/17,3/3/17,Late,15,5
CA-2014-100762,Standard Class,11/29/14,11/24/14,Central,12/4/14,12/4/14,On-Time,10,0
CA-2017-161459,Second Class,11/29/17,11/25/17,West,12/3/17,12/2/17,Early,7,0
CA-2017-160017,Standard Class,10/2/17,9/28/17,South,10/5/17,10/3/17,Early,5,0
CA-2014-123316,Standard Class,10/17/14,10/13/14,East,10/22/14,10/21/14,Early,8,0
CA-2014-141299,Second Class,6/7/14,6/3/14,Central,6/10/14,6/9/14,Early,6,0
CA-2014-104402,Standard Class,6/23/14,6/17/14,East,6/25/14,6/25/14,On-Time,8,0
CA-2015-110289,Standard Class,11/2/15,10/29/15,West,11/6/15,11/6/15,On-Time,8,0
CA-2014-167927,Standard Class,1/26/14,1/20/14,Central,1/28/14,1/28/14,On-Time,8,0
CA-2014-133305,Standard Class,7/15/14,7/11/14,East,7/20/14,7/18/14,Early,7,0
CA-2016-165995,Standard Class,9/6/16,8/30/16,West,9/10/16,9/9/16,Early,10,0
CA-2017-143112,Standard Class,10/9/17,10/5/17,East,10/14/17,10/14/17,On-Time,9,0
US-2017-105830,First Class,1/2/17,12/31/16,East,1/7/17,1/7/17,On-Time,7,0
CA-2015-146255,First Class,3/10/15,3/7/15,East,3/12/15,3/11/15,Early,4,0
CA-2017-104822,Same Day,10/20/17,10/20/17,East,10/24/17,10/24/17,On-Time,4,0
CA-2015-104486,Standard Class,5/6/15,5/1/15,West,5/8/15,5/7/15,Early,6,0
CA-2017-161557,Standard Class,9/8/17,9/3/17,Central,9/13/17,9/12/17,Early,9,0
CA-2017-161130,Standard Class,11/8/17,11/3/17,South,11/11/17,11/9/17,Early,6,0
US-2015-161347,Standard Class,9/19/15,9/13/15,East,9/24/15,9/22/15,Early,9,0
US-2015-109015,Standard Class,9/12/15,9/6/15,East,9/15/15,9/14/15,Early,8,0
CA-2014-110611,Standard Class,10/13/14,10/6/14,East,10/15/14,10/15/14,On-Time,9,0
CA-2017-139080,Standard Class,1/28/17,1/23/17,West,1/30/17,1/30/17,On-Time,7,0
CA-2015-115693,Standard Class,12/15/15,12/10/15,West,12/19/15,12/17/15,Early,7,0
US-2014-107993,Standard Class,11/30/14,11/25/14,West,12/3/14,12/3/14,On-Time,8,0
CA-2017-110443,Standard Class,11/25/17,11/21/17,West,11/30/17,11/30/17,On-Time,9,0
CA-2017-144848,First Class,4/5/17,4/4/17,East,4/8/17,4/8/17,On-Time,4,0
US-2017-147998,Standard Class,5/24/17,5/19/17,West,5/28/17,5/30/17,Late,11,2
CA-2016-103919,Standard Class,10/7/16,10/3/16,Central,10/10/16,10/10/16,On-Time,7,0
CA-2016-113425,Same Day,11/21/16,11/21/16,East,11/26/16,11/26/16,On-Time,5,0
CA-2017-143035,Second Class,10/5/17,10/3/17,East,10/10/17,10/10/17,On-Time,7,0
CA-2014-107811,Standard Class,5/3/14,4/29/14,South,5/5/14,5/5/14,On-Time,6,0
CA-2016-163216,First Class,10/10/16,10/7/16,East,10/12/16,10/12/16,On-Time,5,0
US-2016-116442,Standard Class,12/22/16,12/15/16,West,12/27/16,12/27/16,On-Time,12,0
CA-2017-150623,Standard Class,4/14/17,4/10/17,East,4/19/17,4/22/17,Late,12,3
US-2014-163797,Standard Class,4/13/14,4/8/14,West,4/18/14,4/19/14,Late,11,1
CA-2016-127236,Standard Class,4/2/16,3/29/16,East,4/4/16,4/4/16,On-Time,6,0
US-2017-104661,First Class,1/18/17,1/15/17,Central,1/22/17,1/22/17,On-Time,7,0
CA-2014-134103,Standard Class,2/4/14,1/30/14,Central,2/9/14,2/9/14,On-Time,10,0
CA-2015-147529,Standard Class,2/11/15,2/7/15,South,2/16/15,2/16/15,On-Time,9,0
CA-2016-129126,Standard Class,12/19/16,12/14/16,East,12/24/16,12/24/16,On-Time,10,0
CA-2017-131632,Standard Class,11/4/17,10/31/17,Central,11/7/17,11/8/17,Late,8,1
CA-2017-151981,Standard Class,8/12/17,8/6/17,East,8/16/17,8/16/17,On-Time,10,0
CA-2017-125472,First Class,5/31/17,5/30/17,South,6/5/17,6/5/17,On-Time,6,0
CA-2015-156328,Standard Class,12/5/15,11/30/15,South,12/10/15,12/16/15,Late,16,6
CA-2017-154074,Second Class,9/2/17,8/31/17,West,9/4/17,9/4/17,On-Time,4,0
CA-2017-161774,First Class,5/15/17,5/14/17,Central,5/20/17,5/20/17,On-Time,6,0
CA-2017-151211,Standard Class,8/23/17,8/17/17,South,8/27/17,8/27/17,On-Time,10,0
CA-2017-142671,Second Class,11/14/17,11/10/17,South,11/16/17,11/18/17,Late,8,2
CA-2017-144750,Same Day,8/21/17,8/21/17,West,8/25/17,8/25/17,On-Time,4,0
CA-2016-111976,Standard Class,3/12/16,3/8/16,East,3/14/16,3/20/16,Late,12,6
CA-2016-140130,Standard Class,11/5/16,10/31/16,Central,11/8/16,11/8/16,On-Time,8,0
CA-2014-159121,Standard Class,8/1/14,7/26/14,West,8/6/14,8/7/14,Late,12,1
CA-2015-149650,First Class,10/27/15,10/24/15,West,11/1/15,11/1/15,On-Time,8,0
CA-2017-115777,Standard Class,8/24/17,8/19/17,East,8/27/17,8/26/17,Early,7,0
CA-2016-143714,Standard Class,5/27/16,5/23/16,East,5/30/16,5/30/16,On-Time,7,0
CA-2014-165764,Standard Class,11/7/14,11/3/14,South,11/12/14,11/11/14,Early,8,0
CA-2015-121405,Standard Class,4/4/15,3/30/15,Central,4/9/15,4/9/15,On-Time,10,0
US-2017-116897,First Class,5/29/17,5/27/17,West,6/3/17,6/3/17,On-Time,7,0
US-2017-113992,Standard Class,12/19/17,12/14/17,Central,12/21/17,12/21/17,On-Time,7,0
CA-2014-166891,First Class,10/6/14,10/4/14,East,10/8/14,10/7/14,Early,3,0
CA-2016-101161,Standard Class,10/20/16,10/13/16,East,10/24/16,10/24/16,On-Time,11,0
CA-2015-151785,Standard Class,3/10/15,3/5/15,Central,3/15/15,3/18/15,Late,13,3
US-2017-119816,Second Class,3/6/17,3/4/17,Central,3/8/17,3/7/17,Early,3,0
CA-2015-156510,Standard Class,9/29/15,9/25/15,East,10/4/15,10/4/15,On-Time,9,0
US-2015-110261,Second Class,12/23/15,12/19/15,Central,12/25/15,12/24/15,Early,5,0
CA-2015-125710,Standard Class,10/13/15,10/8/15,Central,10/18/15,10/18/15,On-Time,10,0
CA-2017-161102,First Class,8/3/17,7/31/17,West,8/7/17,8/7/17,On-Time,7,0
CA-2014-110065,Standard Class,8/11/14,8/5/14,East,8/15/14,8/15/14,On-Time,10,0
US-2017-133361,First Class,5/17/17,5/14/17,East,5/20/17,5/18/17,Early,4,0
US-2016-155404,Standard Class,9/28/16,9/22/16,South,10/2/16,10/1/16,Early,9,0
CA-2015-114503,Standard Class,11/17/15,11/13/15,South,11/21/15,11/21/15,On-Time,8,0
CA-2017-153080,Second Class,5/25/17,5/22/17,West,5/28/17,5/28/17,On-Time,6,0
CA-2016-163804,Standard Class,12/8/16,12/2/16,East,12/10/16,12/13/16,Late,11,3
CA-2015-108532,Standard Class,9/2/15,8/29/15,Central,9/7/15,9/7/15,On-Time,9,0
CA-2014-151897,Standard Class,6/10/14,6/6/14,Central,6/14/14,6/14/14,On-Time,8,0
CA-2016-113292,Second Class,3/20/16,3/18/16,South,3/22/16,3/22/16,On-Time,4,0
CA-2014-149524,First Class,1/15/14,1/14/14,East,1/20/14,1/26/14,Late,12,6
CA-2017-140872,Standard Class,6/10/17,6/3/17,South,6/12/17,6/12/17,On-Time,9,0
CA-2017-113908,Standard Class,6/9/17,6/3/17,East,6/14/17,6/13/17,Early,10,0
CA-2015-120621,Standard Class,3/26/15,3/21/15,South,3/29/15,3/29/15,On-Time,8,0
US-2017-148866,Standard Class,9/24/17,9/19/17,East,9/29/17,9/29/17,On-Time,10,0
CA-2014-149594,Standard Class,9/19/14,9/15/14,East,9/23/14,9/23/14,On-Time,8,0
CA-2016-113845,Standard Class,11/25/16,11/20/16,South,11/27/16,11/25/16,Early,5,0
CA-2017-111262,Second Class,11/1/17,10/28/17,Central,11/3/17,11/8/17,Late,11,5
CA-2015-103135,Standard Class,7/28/15,7/24/15,South,7/30/15,7/30/15,On-Time,6,0
CA-2014-129147,Standard Class,11/6/14,11/2/14,East,11/10/14,11/8/14,Early,6,0
CA-2017-128265,Second Class,11/22/17,11/17/17,East,11/26/17,11/26/17,On-Time,9,0
CA-2016-152331,Standard Class,6/30/16,6/26/16,Central,7/3/16,7/10/16,Late,14,7
US-2016-128909,Second Class,10/11/16,10/9/16,East,10/16/16,10/16/16,On-Time,7,0
CA-2017-102197,Standard Class,12/26/17,12/20/17,East,12/31/17,12/31/17,On-Time,11,0
CA-2017-167640,Standard Class,3/10/17,3/6/17,West,3/13/17,3/13/17,On-Time,7,0
US-2017-116652,Standard Class,9/19/17,9/15/17,West,9/21/17,9/19/17,Early,4,0
CA-2017-138289,Second Class,1/18/17,1/16/17,Central,1/20/17,1/20/17,On-Time,4,0
CA-2016-129308,Standard Class,7/13/16,7/7/16,East,7/15/16,7/14/16,Early,7,0
CA-2016-157791,Second Class,12/28/16,12/23/16,East,1/2/17,1/2/17,On-Time,10,0
CA-2014-146864,Standard Class,12/26/14,12/22/14,East,12/31/14,12/31/14,On-Time,9,0
CA-2014-103744,Standard Class,2/27/14,2/23/14,Central,3/1/14,3/1/14,On-Time,6,0
US-2017-107384,Standard Class,12/8/17,12/4/17,Central,12/12/17,12/10/17,Early,6,0
CA-2014-128209,Standard Class,11/22/14,11/17/14,East,11/27/14,11/26/14,Early,9,0
CA-2014-169684,First Class,10/23/14,10/20/14,South,10/25/14,10/24/14,Early,4,0
CA-2015-109862,Standard Class,10/30/15,10/25/15,East,11/2/15,10/31/15,Early,6,0
US-2017-107888,First Class,11/19/17,11/16/17,West,11/24/17,11/22/17,Early,6,0
US-2017-154872,Standard Class,5/18/17,5/14/17,East,5/21/17,5/24/17,Late,10,3
CA-2014-113880,Standard Class,3/5/14,3/1/14,Central,3/8/14,3/6/14,Early,5,0
US-2015-164966,First Class,8/1/15,7/30/15,Central,8/4/15,8/10/15,Late,11,6
CA-2015-126739,Second Class,11/3/15,11/1/15,East,11/8/15,11/6/15,Early,5,0
CA-2017-161578,Second Class,12/21/17,12/16/17,West,12/26/17,12/26/17,On-Time,10,0
CA-2014-137092,Second Class,10/22/14,10/20/14,Central,10/27/14,10/26/14,Early,6,0
CA-2015-166947,Standard Class,6/10/15,6/5/15,East,6/14/15,6/14/15,On-Time,9,0
CA-2016-160941,Standard Class,7/26/16,7/21/16,West,7/28/16,7/28/16,On-Time,7,0
CA-2017-144680,First Class,4/2/17,3/31/17,Central,4/4/17,4/4/17,On-Time,4,0
CA-2014-166086,Standard Class,5/12/14,5/7/14,East,5/15/14,5/13/14,Early,6,0
CA-2017-131282,Second Class,2/8/17,2/5/17,Central,2/10/17,2/16/17,Late,11,6
CA-2014-100678,Standard Class,4/22/14,4/18/14,Central,4/26/14,4/25/14,Early,7,0
CA-2016-161543,Standard Class,5/16/16,5/10/16,West,5/19/16,5/17/16,Early,7,0
CA-2016-160535,Standard Class,11/30/16,11/25/16,East,12/2/16,12/2/16,On-Time,7,0
CA-2017-123085,Standard Class,3/8/17,3/3/17,West,3/12/17,3/11/17,Early,8,0
CA-2015-153752,Second Class,12/11/15,12/6/15,South,12/15/15,12/14/15,Early,8,0
CA-2014-103660,Standard Class,8/30/14,8/25/14,West,9/1/14,8/30/14,Early,5,0
CA-2016-169887,Same Day,10/22/16,10/22/16,West,10/25/16,10/24/16,Early,2,0
CA-2016-148516,Standard Class,8/11/16,8/7/16,West,8/13/16,8/14/16,Late,7,1
CA-2017-104731,Standard Class,7/27/17,7/21/17,South,7/31/17,7/31/17,On-Time,10,0
CA-2014-164749,First Class,3/26/14,3/23/14,South,3/31/14,3/30/14,Early,7,0
CA-2015-103716,Standard Class,5/6/15,4/30/15,West,5/10/15,5/10/15,On-Time,10,0
CA-2016-126795,Second Class,6/16/16,6/13/16,East,6/20/16,6/20/16,On-Time,7,0
CA-2015-146290,Standard Class,5/11/15,5/4/15,Central,5/14/15,5/14/15,On-Time,10,0
CA-2017-157112,First Class,4/26/17,4/23/17,East,4/28/17,4/28/17,On-Time,5,0
CA-2014-169257,Standard Class,6/12/14,6/6/14,South,6/15/14,6/14/14,Early,8,0
CA-2014-154095,Standard Class,12/7/14,12/2/14,East,12/12/14,12/12/14,On-Time,10,0
CA-2017-146346,First Class,6/20/17,6/17/17,West,6/25/17,6/25/17,On-Time,8,0
CA-2016-148852,Standard Class,5/31/16,5/26/16,West,6/3/16,6/2/16,Early,7,0
US-2015-118906,Same Day,3/10/15,3/10/15,East,3/13/15,3/14/15,Late,4,1
CA-2016-168921,First Class,10/22/16,10/20/16,West,10/26/16,10/24/16,Early,4,0
CA-2015-107678,Standard Class,4/28/15,4/21/15,South,5/3/15,5/3/15,On-Time,12,0
CA-2016-123512,First Class,6/19/16,6/17/16,West,6/24/16,6/24/16,On-Time,7,0
US-2017-167402,Second Class,1/18/17,1/13/17,Central,1/23/17,1/23/17,On-Time,10,0
CA-2014-130449,First Class,9/9/14,9/6/14,West,9/11/14,9/11/14,On-Time,5,0
CA-2015-141250,Standard Class,1/23/15,1/19/15,Central,1/26/15,1/26/15,On-Time,7,0
CA-2014-145541,Standard Class,12/21/14,12/14/14,East,12/23/14,12/21/14,Early,7,0
CA-2014-138513,Standard Class,5/27/14,5/23/14,West,5/31/14,5/30/14,Early,7,0
CA-2015-135489,Second Class,9/22/15,9/19/15,East,9/24/15,9/24/15,On-Time,5,0
CA-2015-125696,Standard Class,10/6/15,10/2/15,South,10/11/15,10/14/15,Late,12,3
CA-2016-105081,Standard Class,12/30/16,12/25/16,West,1/1/17,12/30/16,Early,5,0
US-2016-146857,Second Class,5/8/16,5/6/16,Central,5/13/16,5/13/16,On-Time,7,0
CA-2016-166275,Same Day,10/24/16,10/24/16,West,10/29/16,10/29/16,On-Time,5,0
CA-2017-144498,Same Day,5/6/17,5/6/17,South,5/11/17,5/11/17,On-Time,5,0
CA-2017-103352,Second Class,11/30/17,11/27/17,East,12/4/17,12/2/17,Early,5,0
CA-2014-108609,Second Class,11/2/14,10/31/14,East,11/4/14,11/4/14,On-Time,4,0
CA-2017-128328,Standard Class,8/9/17,8/5/17,Central,8/12/17,8/12/17,On-Time,7,0
US-2015-156496,Standard Class,8/16/15,8/10/15,West,8/18/15,8/17/15,Early,7,0
US-2016-127334,Standard Class,12/21/16,12/15/16,West,12/24/16,12/23/16,Early,8,0
US-2017-124779,First Class,9/11/17,9/8/17,Central,9/15/17,9/13/17,Early,5,0
CA-2017-135937,Standard Class,2/27/17,2/20/17,West,3/3/17,3/3/17,On-Time,11,0
CA-2015-129322,Second Class,8/10/15,8/8/15,East,8/12/15,8/10/15,Early,2,0
CA-2017-162173,Standard Class,11/1/17,10/26/17,South,11/4/17,11/4/17,On-Time,9,0
CA-2016-115483,Second Class,7/18/16,7/14/16,Central,7/20/16,7/20/16,On-Time,6,0
CA-2017-122175,Second Class,5/14/17,5/12/17,East,5/16/17,5/16/17,On-Time,4,0
CA-2017-161088,Standard Class,5/29/17,5/25/17,South,6/2/17,6/1/17,Early,7,0
CA-2014-154837,Second Class,8/27/14,8/23/14,West,8/31/14,8/31/14,On-Time,8,0
CA-2015-153794,Standard Class,9/16/15,9/11/15,West,9/20/15,9/20/15,On-Time,9,0
CA-2015-135510,Standard Class,9/12/15,9/5/15,South,9/16/15,9/14/15,Early,9,0
CA-2015-109337,Second Class,11/23/15,11/21/15,Central,11/27/15,11/27/15,On-Time,6,0
CA-2014-150329,Standard Class,10/14/14,10/10/14,West,10/16/14,10/16/14,On-Time,6,0
CA-2017-145037,Second Class,9/7/17,9/2/17,East,9/12/17,9/17/17,Late,15,5
CA-2017-154466,First Class,1/2/17,1/1/17,Central,1/7/17,1/6/17,Early,5,0
CA-2014-109134,Standard Class,11/10/14,11/5/14,West,11/15/14,11/13/14,Early,8,0
US-2015-129637,Standard Class,12/22/15,12/17/15,Central,12/26/15,12/24/15,Early,7,0
CA-2015-165162,Standard Class,5/21/15,5/14/15,West,5/26/15,5/24/15,Early,10,0
CA-2017-140494,Second Class,3/15/17,3/10/17,West,3/17/17,3/17/17,On-Time,7,0
CA-2017-104108,Standard Class,12/9/17,12/2/17,Central,12/11/17,12/10/17,Early,8,0
US-2017-165869,Standard Class,8/5/17,7/31/17,Central,8/10/17,8/10/17,On-Time,10,0
CA-2017-160899,Second Class,8/13/17,8/11/17,South,8/17/17,8/17/17,On-Time,6,0
CA-2017-144225,Second Class,10/2/17,9/30/17,East,10/5/17,10/4/17,Early,4,0
US-2016-163538,Standard Class,8/30/16,8/26/16,Central,9/1/16,9/7/16,Late,12,6
US-2016-155103,Standard Class,12/7/16,12/2/16,East,12/10/16,12/10/16,On-Time,8,0
CA-2017-145429,Standard Class,7/25/17,7/21/17,West,7/28/17,7/28/17,On-Time,7,0
CA-2015-153535,Standard Class,5/24/15,5/20/15,South,5/29/15,5/27/15,Early,7,0
CA-2015-139164,Standard Class,6/28/15,6/23/15,West,7/1/15,7/5/15,Late,12,4
CA-2016-112277,Standard Class,9/15/16,9/10/16,South,9/19/16,9/18/16,Early,8,0
CA-2014-167724,Standard Class,4/18/14,4/13/14,East,4/22/14,4/22/14,On-Time,9,0
CA-2015-123141,Standard Class,11/19/15,11/14/15,West,11/24/15,11/30/15,Late,16,6
CA-2016-149503,First Class,12/12/16,12/9/16,West,12/17/16,12/18/16,Late,9,1
CA-2017-163069,Second Class,8/21/17,8/18/17,East,8/23/17,8/23/17,On-Time,5,0
CA-2017-107629,Same Day,12/14/17,12/14/17,Central,12/18/17,12/18/17,On-Time,4,0
CA-2016-134789,Standard Class,4/15/16,4/8/16,South,4/19/16,4/18/16,Early,10,0
CA-2016-130442,First Class,12/19/16,12/16/16,South,12/21/16,12/19/16,Early,3,0
CA-2017-102974,Standard Class,9/24/17,9/19/17,West,9/27/17,9/27/17,On-Time,8,0
US-2017-166394,Second Class,9/6/17,9/4/17,East,9/11/17,9/10/17,Early,6,0
CA-2016-128811,Standard Class,9/16/16,9/12/16,West,9/20/16,9/26/16,Late,14,6
CA-2017-145443,Second Class,8/15/17,8/10/17,Central,8/17/17,8/16/17,Early,6,0
CA-2016-165827,Standard Class,11/9/16,11/4/16,South,11/14/16,11/14/16,On-Time,10,0
CA-2015-156734,First Class,6/20/15,6/18/15,South,6/25/15,6/25/15,On-Time,7,0
CA-2014-120096,First Class,7/7/14,7/4/14,West,7/9/14,7/9/14,On-Time,5,0
CA-2015-141754,Standard Class,12/25/15,12/20/15,South,12/28/15,12/28/15,On-Time,8,0
CA-2016-123358,Standard Class,4/17/16,4/10/16,West,4/19/16,4/18/16,Early,8,0
CA-2014-144029,Standard Class,5/31/14,5/26/14,Central,6/5/14,6/5/14,On-Time,10,0
US-2017-101784,Standard Class,7/11/17,7/6/17,West,7/15/17,7/14/17,Early,8,0
CA-2015-156923,Standard Class,2/20/15,2/16/15,East,2/22/15,2/22/15,On-Time,6,0
CA-2017-111269,Second Class,6/18/17,6/16/17,East,6/21/17,6/21/17,On-Time,5,0
CA-2017-159156,First Class,11/16/17,11/13/17,East,11/21/17,11/21/17,On-Time,8,0
CA-2017-100230,Standard Class,12/15/17,12/11/17,East,12/18/17,12/16/17,Early,5,0
CA-2016-154767,Second Class,6/30/16,6/28/16,East,7/5/16,7/5/16,On-Time,7,0
CA-2017-124205,Standard Class,9/19/17,9/15/17,East,9/21/17,9/26/17,Late,11,5
CA-2017-165715,Standard Class,12/8/17,12/2/17,South,12/12/17,12/12/17,On-Time,10,0
CA-2017-100636,Standard Class,6/30/17,6/26/17,East,7/3/17,7/3/17,On-Time,7,0
CA-2016-162943,Second Class,7/26/16,7/24/16,East,7/28/16,7/28/16,On-Time,4,0
CA-2016-144764,Standard Class,9/8/16,9/2/16,Central,9/13/16,9/17/16,Late,15,4
CA-2017-100615,Standard Class,4/24/17,4/20/17,Central,4/29/17,5/4/17,Late,14,5
CA-2014-109302,Standard Class,8/16/14,8/12/14,East,8/21/14,8/20/14,Early,8,0
CA-2017-139787,Standard Class,9/23/17,9/19/17,South,9/25/17,9/25/17,On-Time,6,0
CA-2017-139402,Standard Class,12/13/17,12/9/17,West,12/18/17,12/21/17,Late,12,3
CA-2016-119018,Standard Class,11/8/16,11/4/16,West,11/10/16,11/10/16,On-Time,6,0
CA-2015-105361,Standard Class,4/4/15,3/29/15,East,4/9/15,4/16/15,Late,18,7
US-2016-152373,Standard Class,9/11/16,9/5/16,Central,9/14/16,9/20/16,Late,15,6
US-2017-166037,Standard Class,2/1/17,1/28/17,East,2/6/17,2/6/17,On-Time,9,0
US-2016-147711,Second Class,9/8/16,9/3/16,East,9/13/16,9/19/16,Late,16,6
CA-2017-121293,Second Class,7/28/17,7/25/17,East,8/1/17,8/1/17,On-Time,7,0
CA-2015-118843,Standard Class,9/20/15,9/13/15,South,9/25/15,9/23/15,Early,10,0
CA-2015-161445,Second Class,9/9/15,9/7/15,South,9/13/15,9/12/15,Early,5,0
CA-2016-124527,First Class,11/17/16,11/16/16,West,11/21/16,11/21/16,On-Time,5,0
CA-2016-162348,Standard Class,11/15/16,11/10/16,West,11/17/16,11/20/16,Late,10,3
CA-2014-141005,First Class,8/18/14,8/15/14,East,8/23/14,8/23/14,On-Time,8,0
CA-2015-145394,Standard Class,11/20/15,11/16/15,Central,11/25/15,11/29/15,Late,13,4
CA-2015-168809,Same Day,8/25/15,8/25/15,Central,8/27/15,8/27/15,On-Time,2,0
